ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
225,20230926,20231008,20231003,17529,8.99
475,20230926,20231008,20231003,18682,69.99
528,20230926,20231008,20231003,14573,4.99
222,20230926,20231008,20231003,14573,34.99
482,20230926,20231008,20231003,13376,8.99
485,20230926,20231008,20231003,13376,21.98
528,20230926,20231008,20231003,14556,4.99
477,20230926,20231008,20231003,14556,4.99
478,20230926,20231008,20231003,14556,9.99
485,20230926,20231008,20231003,13951,21.98
222,20230926,20231008,20231003,13951,34.99
477,20230926,20231008,20231003,11355,4.99
479,20230926,20231008,20231003,11355,8.99
536,20230926,20231008,20231003,20900,29.99
528,20230926,20231008,20231003,20900,4.99
225,20230926,20231008,20231003,20900,8.99
214,20230926,20231008,20231003,20900,34.99
529,20230926,20231008,20231003,23604,3.99
538,20230926,20231008,20231003,11474,21.49
529,20230926,20231008,20231003,11474,3.99
465,20230926,20231008,20231003,11474,24.49
529,20230926,20231008,20231003,22563,3.99
225,20230926,20231008,20231003,22563,8.99
528,20230926,20231008,20231003,24545,4.99
536,20230926,20231008,20231003,24545,29.99
214,20230926,20231008,20231003,24545,34.99
529,20230926,20231008,20231003,12295,3.99
222,20230926,20231008,20231003,12295,34.99
530,20230926,20231008,20231003,24122,4.99
529,20230926,20231008,20231003,24156,3.99
480,20230926,20231008,20231003,24156,2.29
541,20230926,20231008,20231003,14986,28.99
530,20230926,20231008,20231003,14986,4.99
217,20230926,20231008,20231003,14986,34.99
530,20230926,20231008,20231003,25527,4.99
480,20230926,20231008,20231003,25527,2.29
537,20230926,20231008,20231003,12894,35.00
537,20230926,20231008,20231003,12028,35.00
528,20230926,20231008,20231003,12028,4.99
528,20230926,20231008,20231003,13168,4.99
537,20230926,20231008,20231003,13168,35.00
217,20230926,20231008,20231003,13168,34.99
231,20230926,20231008,20231003,12329,49.99
353,20230926,20231008,20231003,15984,2319.99
485,20230926,20231008,20231003,15984,21.98
571,20230926,20231008,20231003,13265,742.35
541,20230926,20231008,20231003,13265,28.99
562,20230926,20231008,20231003,16598,2384.07
482,20230926,20231008,20231003,16598,8.99
382,20230926,20231008,20231003,26023,1120.49
479,20230926,20231008,20231003,26023,8.99
477,20230926,20231008,20231003,26023,4.99
386,20230926,20231008,20231003,25832,1120.49
539,20230926,20231008,20231003,25832,24.99
529,20230926,20231008,20231003,25832,3.99
480,20230926,20231008,20231003,25832,2.29
384,20230926,20231008,20231003,25960,1120.49
490,20230926,20231008,20231003,25960,53.99
363,20230926,20231008,20231003,14275,2294.99
487,20230926,20231008,20231003,14275,54.99
484,20230926,20231008,20231003,14275,7.95
353,20230926,20231008,20231003,14230,2319.99
564,20230926,20231008,20231003,27017,2384.07
541,20230926,20231008,20231003,27017,28.99
530,20230926,20231008,20231003,27017,4.99
214,20230926,20231008,20231003,27017,34.99
606,20230926,20231008,20231003,23516,539.99
217,20230926,20231008,20231003,23516,34.99
463,20230926,20231008,20231003,23516,24.49
580,20230926,20231008,20231003,21160,1700.99
237,20230926,20231008,20231003,21160,49.99
467,20230926,20231008,20231003,21160,24.49
390,20230926,20231008,20231003,24197,1120.49
222,20230926,20231008,20231003,24197,34.99
604,20230926,20231008,20231003,12620,539.99
538,20230926,20231008,20231003,12620,21.49
225,20230926,20231008,20231003,12620,8.99
605,20230926,20231008,20231003,27856,539.99
479,20230926,20231008,20231003,27856,8.99
477,20230926,20231008,20231003,27856,4.99
465,20230926,20231008,20231003,27856,24.49
581,20230927,20231009,20231004,15921,1700.99
222,20230927,20231009,20231004,15921,34.99
580,20230927,20231009,20231004,11431,1700.99
477,20230927,20231009,20231004,11431,4.99
479,20230927,20231009,20231004,11431,8.99
222,20230927,20231009,20231004,11431,34.99
359,20230927,20231009,20231004,18164,2294.99
222,20230927,20231009,20231004,18164,34.99
353,20230927,20231009,20231004,17202,2319.99
477,20230927,20231009,20231004,17202,4.99
478,20230927,20231009,20231004,17202,9.99
465,20230927,20231009,20231004,17202,24.49
355,20230927,20231009,20231004,17216,2319.99
478,20230927,20231009,20231004,17216,9.99
477,20230927,20231009,20231004,17216,4.99
214,20230927,20231009,20231004,17216,34.99
222,20230927,20231009,20231004,11501,34.99
535,20230927,20231009,20231004,13013,24.99
528,20230927,20231009,20231004,13013,4.99
483,20230927,20231009,20231004,13013,120.00
535,20230927,20231009,20231004,12665,24.99
528,20230927,20231009,20231004,12665,4.99
217,20230927,20231009,20231004,12665,34.99
539,20230927,20231009,20231004,15605,24.99
536,20230927,20231009,20231004,16699,29.99
528,20230927,20231009,20231004,16699,4.99
485,20230927,20231009,20231004,17496,21.98
217,20230927,20231009,20231004,17496,34.99
491,20230927,20231009,20231004,17496,53.99
539,20230927,20231009,20231004,14683,24.99
476,20230927,20231009,20231004,26157,69.99
528,20230927,20231009,20231004,25239,4.99
480,20230927,20231009,20231004,25239,2.29
529,20230927,20231009,20231004,16694,3.99
214,20230927,20231009,20231004,16694,34.99
361,20230927,20231009,20231004,18141,2294.99
485,20230927,20231009,20231004,18141,21.98
488,20230927,20231009,20231004,18141,53.99
374,20230927,20231009,20231004,16466,2443.35
528,20230927,20231009,20231004,11711,4.99
535,20230927,20231009,20231004,11711,24.99
540,20230927,20231009,20231004,25293,32.60
214,20230927,20231009,20231004,25293,34.99
536,20230927,20231009,20231004,22075,29.99
528,20230927,20231009,20231004,22075,4.99
222,20230927,20231009,20231004,22075,34.99
237,20230927,20231009,20231004,22075,49.99
465,20230927,20231009,20231004,22075,24.49
536,20230927,20231009,20231004,23349,29.99
528,20230927,20231009,20231004,23349,4.99
485,20230927,20231009,20231004,23349,21.98
225,20230927,20231009,20231004,23349,8.99
478,20230927,20231009,20231004,20738,9.99
225,20230927,20231009,20231004,20738,8.99
477,20230927,20231009,20231004,20738,4.99
536,20230927,20231009,20231004,22223,29.99
528,20230927,20231009,20231004,22223,4.99
477,20230927,20231009,20231004,11300,4.99
478,20230927,20231009,20231004,11300,9.99
480,20230927,20231009,20231004,11300,2.29
478,20230927,20231009,20231004,21457,9.99
477,20230927,20231009,20231004,21457,4.99
487,20230927,20231009,20231004,21457,54.99
478,20230927,20231009,20231004,21260,9.99
477,20230927,20231009,20231004,21260,4.99
476,20230927,20231009,20231004,19551,69.99
477,20230927,20231009,20231004,17377,4.99
528,20230927,20231009,20231004,24659,4.99
480,20230927,20231009,20231004,24659,2.29
484,20230927,20231009,20231004,24659,7.95
485,20230927,20231009,20231004,13950,21.98
480,20230927,20231009,20231004,13950,2.29
528,20230927,20231009,20231004,16279,4.99
225,20230927,20231009,20231004,16279,8.99
222,20230927,20231009,20231004,16279,34.99
536,20230927,20231009,20231004,21539,29.99
528,20230927,20231009,20231004,21539,4.99
528,20230927,20231009,20231004,20943,4.99
536,20230927,20231009,20231004,20943,29.99
480,20230927,20231009,20231004,20943,2.29
538,20230927,20231009,20231004,21119,21.49
529,20230927,20231009,20231004,21119,3.99
538,20230927,20231009,20231004,29437,21.49
529,20230927,20231009,20231004,29437,3.99
538,20230927,20231009,20231004,25581,21.49
529,20230927,20231009,20231004,25581,3.99
225,20230927,20231009,20231004,25581,8.99
529,20230927,20231009,20231004,27158,3.99
480,20230927,20231009,20231004,27158,2.29
528,20230927,20231009,20231004,11875,4.99
537,20230927,20231009,20231004,11875,35.00
214,20230927,20231009,20231004,11875,34.99
478,20230927,20231009,20231004,14194,9.99
477,20230927,20231009,20231004,14194,4.99
214,20230927,20231009,20231004,14194,34.99
228,20230927,20231009,20231004,14194,49.99
485,20230927,20231009,20231004,18382,21.98
237,20230927,20231009,20231004,18382,49.99
463,20230927,20231009,20231004,12393,24.49
228,20230927,20231009,20231004,12393,49.99
361,20230927,20231009,20231004,12789,2294.99
485,20230927,20231009,20231004,12789,21.98
214,20230927,20231009,20231004,12789,34.99
234,20230927,20231009,20231004,12789,49.99
361,20230927,20231009,20231004,15565,2294.99
485,20230927,20231009,20231004,15565,21.98
357,20230927,20231009,20231004,17625,2319.99
528,20230927,20231009,20231004,17625,4.99
537,20230927,20231009,20231004,17625,35.00
485,20230927,20231009,20231004,17625,21.98
228,20230927,20231009,20231004,17625,49.99
363,20230927,20231009,20231004,13270,2294.99
478,20230927,20231009,20231004,13270,9.99
477,20230927,20231009,20231004,13270,4.99
214,20230927,20231009,20231004,13270,34.99
228,20230927,20231009,20231004,13270,49.99
363,20230927,20231009,20231004,15127,2294.99
537,20230927,20231009,20231004,15127,35.00
528,20230927,20231009,20231004,15127,4.99
361,20230927,20231009,20231004,15129,2294.99
583,20230927,20231009,20231004,23658,1700.99
488,20230927,20231009,20231004,23658,53.99
593,20230927,20231009,20231004,12575,564.99
491,20230927,20231009,20231004,12575,53.99
575,20230927,20231009,20231004,27096,2384.07
222,20230927,20231009,20231004,27096,34.99
566,20230927,20231009,20231004,29258,742.35
479,20230927,20231009,20231004,29258,8.99
570,20230927,20231009,20231004,29252,742.35
479,20230927,20231009,20231004,29252,8.99
477,20230927,20231009,20231004,29252,4.99
487,20230927,20231009,20231004,29252,54.99
575,20230927,20231009,20231004,26723,2384.07
541,20230927,20231009,20231004,26723,28.99
530,20230927,20231009,20231004,26723,4.99
576,20230927,20231009,20231004,26536,2384.07
222,20230927,20231009,20231004,26536,34.99
465,20230927,20231009,20231004,26536,24.49
560,20230927,20231009,20231004,23846,1214.85
214,20230927,20231009,20231004,23846,34.99
578,20230927,20231009,20231004,25951,1214.85
214,20230927,20231009,20231004,25951,34.99
491,20230927,20231009,20231004,25951,53.99
467,20230927,20231009,20231004,25951,24.49
576,20230927,20231009,20231004,24789,2384.07
222,20230927,20231009,20231004,24789,34.99
583,20230927,20231009,20231004,18085,1700.99
479,20230927,20231009,20231004,18085,8.99
477,20230927,20231009,20231004,18085,4.99
234,20230927,20231009,20231004,18085,49.99
605,20230927,20231009,20231004,24024,539.99
472,20230927,20231009,20231004,24024,63.50
562,20230927,20231009,20231004,24384,2384.07
214,20230927,20231009,20231004,24384,34.99
225,20230927,20231009,20231004,24384,8.99
567,20230927,20231009,20231004,29455,742.35
225,20230927,20231009,20231004,29455,8.99
589,20230928,20231010,20231005,15209,769.49
214,20230928,20231010,20231005,15209,34.99
225,20230928,20231010,20231005,15209,8.99
491,20230928,20231010,20231005,15209,53.99
361,20230928,20231010,20231005,18127,2294.99
528,20230928,20231010,20231005,18127,4.99
537,20230928,20231010,20231005,18127,35.00
465,20230928,20231010,20231005,18127,24.49
485,20230928,20231010,20231005,18127,21.98
483,20230928,20231010,20231005,12191,120.00
484,20230928,20231010,20231005,11619,7.95
539,20230928,20231010,20231005,16184,24.99
529,20230928,20231010,20231005,16184,3.99
480,20230928,20231010,20231005,16184,2.29
484,20230928,20231010,20231005,16184,7.95
536,20230928,20231010,20231005,17252,29.99
529,20230928,20231010,20231005,12352,3.99
465,20230928,20231010,20231005,12352,24.49
217,20230928,20231010,20231005,12352,34.99
214,20230928,20231010,20231005,15731,34.99
480,20230928,20231010,20231005,15465,2.29
484,20230928,20231010,20231005,15465,7.95
374,20230928,20231010,20231005,14200,2443.35
479,20230928,20231010,20231005,14200,8.99
588,20230928,20231010,20231005,14539,769.49
231,20230928,20231010,20231005,14539,49.99
482,20230928,20231010,20231005,14539,8.99
217,20230928,20231010,20231005,28582,34.99
488,20230928,20231010,20231005,11694,53.99
530,20230928,20231010,20231005,28123,4.99
540,20230928,20231010,20231005,11200,32.60
535,20230928,20231010,20231005,26334,24.99
480,20230928,20231010,20231005,26334,2.29
528,20230928,20231010,20231005,22762,4.99
536,20230928,20231010,20231005,22762,29.99
217,20230928,20231010,20231005,22762,34.99
467,20230928,20231010,20231005,22762,24.49
536,20230928,20231010,20231005,11176,29.99
480,20230928,20231010,20231005,11176,2.29
536,20230928,20231010,20231005,23337,29.99
478,20230928,20231010,20231005,13175,9.99
477,20230928,20231010,20231005,13175,4.99
231,20230928,20231010,20231005,13175,49.99
478,20230928,20231010,20231005,13198,9.99
477,20230928,20231010,20231005,13198,4.99
474,20230928,20231010,20231005,19866,69.99
476,20230928,20231010,20231005,19151,69.99
477,20230928,20231010,20231005,17438,4.99
487,20230928,20231010,20231005,17438,54.99
528,20230928,20231010,20231005,20273,4.99
222,20230928,20231010,20231005,20273,34.99
485,20230928,20231010,20231005,21318,21.98
477,20230928,20231010,20231005,21318,4.99
478,20230928,20231010,20231005,21318,9.99
529,20230928,20231010,20231005,13815,3.99
540,20230928,20231010,20231005,13815,32.60
214,20230928,20231010,20231005,13815,34.99
225,20230928,20231010,20231005,13815,8.99
541,20230928,20231010,20231005,25696,28.99
530,20230928,20231010,20231005,25696,4.99
225,20230928,20231010,20231005,25696,8.99
541,20230928,20231010,20231005,14938,28.99
537,20230928,20231010,20231005,11141,35.00
528,20230928,20231010,20231005,11141,4.99
214,20230928,20231010,20231005,11141,34.99
374,20230928,20231010,20231005,16776,2443.35
588,20230928,20231010,20231005,14747,769.49
214,20230928,20231010,20231005,14747,34.99
598,20230928,20231010,20231005,16093,539.99
478,20230928,20231010,20231005,16093,9.99
477,20230928,20231010,20231005,16093,4.99
590,20230928,20231010,20231005,14755,769.49
474,20230928,20231010,20231005,14755,69.99
489,20230928,20231010,20231005,14755,53.99
357,20230928,20231010,20231005,15915,2319.99
355,20230928,20231010,20231005,15568,2319.99
478,20230928,20231010,20231005,15568,9.99
359,20230928,20231010,20231005,11945,2294.99
537,20230928,20231010,20231005,11945,35.00
480,20230928,20231010,20231005,11945,2.29
355,20230928,20231010,20231005,15540,2319.99
485,20230928,20231010,20231005,15540,21.98
355,20230928,20231010,20231005,15937,2319.99
537,20230928,20231010,20231005,15937,35.00
528,20230928,20231010,20231005,15937,4.99
480,20230928,20231010,20231005,15937,2.29
363,20230928,20231010,20231005,15972,2294.99
537,20230928,20231010,20231005,15972,35.00
528,20230928,20231010,20231005,15972,4.99
485,20230928,20231010,20231005,15972,21.98
482,20230928,20231010,20231005,15972,8.99
390,20230928,20231010,20231005,25828,1120.49
491,20230928,20231010,20231005,25828,53.99
382,20230928,20231010,20231005,17916,1120.49
214,20230928,20231010,20231005,17916,34.99
488,20230928,20231010,20231005,17916,53.99
606,20230928,20231010,20231005,27597,539.99
477,20230928,20231010,20231005,27597,4.99
479,20230928,20231010,20231005,27597,8.99
480,20230928,20231010,20231005,27597,2.29
484,20230928,20231010,20231005,27597,7.95
357,20230928,20231010,20231005,14668,2319.99
528,20230928,20231010,20231005,14668,4.99
537,20230928,20231010,20231005,14668,35.00
222,20230928,20231010,20231005,14668,34.99
361,20230928,20231010,20231005,14300,2294.99
537,20230928,20231010,20231005,14300,35.00
528,20230928,20231010,20231005,14300,4.99
477,20230928,20231010,20231005,14300,4.99
478,20230928,20231010,20231005,14300,9.99
563,20230928,20231010,20231005,26649,2384.07
561,20230928,20231010,20231005,26705,2384.07
576,20230928,20231010,20231005,24792,2384.07
217,20230928,20231010,20231005,24792,34.99
564,20230928,20231010,20231005,23666,2384.07
541,20230928,20231010,20231005,23666,28.99
530,20230928,20231010,20231005,23666,4.99
222,20230928,20231010,20231005,23666,34.99
605,20230928,20231010,20231005,23186,539.99
481,20230928,20231010,20231005,23186,8.99
388,20230928,20231010,20231005,21141,1120.49
222,20230928,20231010,20231005,21141,34.99
388,20230928,20231010,20231005,21143,1120.49
222,20230928,20231010,20231005,21143,34.99
582,20230928,20231010,20231005,17871,1700.99
529,20230928,20231010,20231005,17871,3.99
539,20230928,20231010,20231005,17871,24.99
584,20230928,20231010,20231005,27885,539.99
472,20230928,20231010,20231005,27885,63.50
564,20230928,20231010,20231005,11489,2384.07
225,20230928,20231010,20231005,11489,8.99
234,20230929,20231011,20231006,11203,49.99
528,20230929,20231011,20231006,22214,4.99
537,20230929,20231011,20231006,22214,35.00
480,20230929,20231011,20231006,22214,2.29
528,20230929,20231011,20231006,17317,4.99
536,20230929,20231011,20231006,17317,29.99
222,20230929,20231011,20231006,17317,34.99
237,20230929,20231011,20231006,17317,49.99
583,20230929,20231011,20231006,18009,1700.99
214,20230929,20231011,20231006,18009,34.99
583,20230929,20231011,20231006,25478,1700.99
217,20230929,20231011,20231006,25478,34.99
581,20230929,20231011,20231006,17987,1700.99
231,20230929,20231011,20231006,17987,49.99
583,20230929,20231011,20231006,17996,1700.99
488,20230929,20231011,20231006,17996,53.99
480,20230929,20231011,20231006,11655,2.29
484,20230929,20231011,20231006,11655,7.95
538,20230929,20231011,20231006,27398,21.49
529,20230929,20231011,20231006,27398,3.99
480,20230929,20231011,20231006,27398,2.29
535,20230929,20231011,20231006,26045,24.99
480,20230929,20231011,20231006,26045,2.29
529,20230929,20231011,20231006,11185,3.99
540,20230929,20231011,20231006,11185,32.60
528,20230929,20231011,20231006,22723,4.99
536,20230929,20231011,20231006,22723,29.99
214,20230929,20231011,20231006,22723,34.99
536,20230929,20231011,20231006,11507,29.99
477,20230929,20231011,20231006,11507,4.99
225,20230929,20231011,20231006,11507,8.99
528,20230929,20231011,20231006,23304,4.99
536,20230929,20231011,20231006,23304,29.99
480,20230929,20231011,20231006,23304,2.29
478,20230929,20231011,20231006,21744,9.99
477,20230929,20231011,20231006,21744,4.99
217,20230929,20231011,20231006,21744,34.99
478,20230929,20231011,20231006,12061,9.99
477,20230929,20231011,20231006,12061,4.99
474,20230929,20231011,20231006,17409,69.99
477,20230929,20231011,20231006,18750,4.99
528,20230929,20231011,20231006,27632,4.99
222,20230929,20231011,20231006,27632,34.99
528,20230929,20231011,20231006,20792,4.99
217,20230929,20231011,20231006,20792,34.99
528,20230929,20231011,20231006,25621,4.99
214,20230929,20231011,20231006,25621,34.99
228,20230929,20231011,20231006,25621,49.99
528,20230929,20231011,20231006,14509,4.99
486,20230929,20231011,20231006,14509,159.00
485,20230929,20231011,20231006,14393,21.98
478,20230929,20231011,20231006,14393,9.99
475,20230929,20231011,20231006,15922,69.99
491,20230929,20231011,20231006,15922,53.99
225,20230929,20231011,20231006,15922,8.99
485,20230929,20231011,20231006,14767,21.98
484,20230929,20231011,20231006,14767,7.95
539,20230929,20231011,20231006,24724,24.99
529,20230929,20231011,20231006,24724,3.99
530,20230929,20231011,20231006,17110,4.99
222,20230929,20231011,20231006,17110,34.99
537,20230929,20231011,20231006,14566,35.00
528,20230929,20231011,20231006,14566,4.99
485,20230929,20231011,20231006,14566,21.98
477,20230929,20231011,20231006,14566,4.99
478,20230929,20231011,20231006,14566,9.99
231,20230929,20231011,20231006,14566,49.99
537,20230929,20231011,20231006,11791,35.00
537,20230929,20231011,20231006,14897,35.00
528,20230929,20231011,20231006,14897,4.99
480,20230929,20231011,20231006,14897,2.29
484,20230929,20231011,20231006,14897,7.95
537,20230929,20231011,20231006,14502,35.00
480,20230929,20231011,20231006,14502,2.29
225,20230929,20231011,20231006,12649,8.99
214,20230929,20231011,20231006,12326,34.99
217,20230929,20231011,20231006,11442,34.99
591,20230929,20231011,20231006,16126,564.99
478,20230929,20231011,20231006,16126,9.99
477,20230929,20231011,20231006,16126,4.99
355,20230929,20231011,20231006,13086,2319.99
537,20230929,20231011,20231006,13086,35.00
528,20230929,20231011,20231006,13086,4.99
480,20230929,20231011,20231006,13086,2.29
355,20230929,20231011,20231006,16148,2319.99
361,20230929,20231011,20231006,16105,2294.99
485,20230929,20231011,20231006,16105,21.98
478,20230929,20231011,20231006,16105,9.99
214,20230929,20231011,20231006,16105,34.99
357,20230929,20231011,20231006,15586,2319.99
478,20230929,20231011,20231006,15586,9.99
477,20230929,20231011,20231006,15586,4.99
225,20230929,20231011,20231006,15586,8.99
489,20230929,20231011,20231006,15586,53.99
361,20230929,20231011,20231006,15135,2294.99
478,20230929,20231011,20231006,15135,9.99
477,20230929,20231011,20231006,15135,4.99
388,20230929,20231011,20231006,26660,1120.49
491,20230929,20231011,20231006,26660,53.99
384,20230929,20231011,20231006,26135,1120.49
529,20230929,20231011,20231006,26135,3.99
539,20230929,20231011,20231006,26135,24.99
214,20230929,20231011,20231006,26135,34.99
605,20230929,20231011,20231006,29291,539.99
467,20230929,20231011,20231006,29291,24.49
598,20230929,20231011,20231006,18200,539.99
535,20230929,20231011,20231006,18200,24.99
528,20230929,20231011,20231006,18200,4.99
480,20230929,20231011,20231006,18200,2.29
563,20230929,20231011,20231006,27114,2384.07
479,20230929,20231011,20231006,27114,8.99
604,20230929,20231011,20231006,23370,539.99
538,20230929,20231011,20231006,23370,21.49
480,20230929,20231011,20231006,23370,2.29
604,20230929,20231011,20231006,23701,539.99
479,20230929,20231011,20231006,23701,8.99
477,20230929,20231011,20231006,23701,4.99
214,20230929,20231011,20231006,23701,34.99
382,20230929,20231011,20231006,21486,1120.49
217,20230929,20231011,20231006,21486,34.99
390,20230929,20231011,20231006,21357,1120.49
214,20230929,20231011,20231006,21357,34.99
237,20230929,20231011,20231006,21357,49.99
382,20230929,20231011,20231006,21369,1120.49
214,20230929,20231011,20231006,21369,34.99
384,20230929,20231011,20231006,21482,1120.49
479,20230929,20231011,20231006,21482,8.99
581,20230929,20231011,20231006,18551,1700.99
225,20230929,20231011,20231006,18551,8.99
580,20230929,20231011,20231006,18360,1700.99
228,20230929,20231011,20231006,18360,49.99
580,20230929,20231011,20231006,18409,1700.99
539,20230929,20231011,20231006,18409,24.99
480,20230929,20231011,20231006,18409,2.29
582,20230929,20231011,20231006,18227,1700.99
529,20230929,20231011,20231006,18227,3.99
539,20230929,20231011,20231006,18227,24.99
582,20230929,20231011,20231006,18233,1700.99
539,20230929,20231011,20231006,18233,24.99
529,20230929,20231011,20231006,18233,3.99
480,20230929,20231011,20231006,18233,2.29
384,20230929,20231011,20231006,20874,1120.49
231,20230929,20231011,20231006,20874,49.99
225,20230929,20231011,20231006,20874,8.99
390,20230929,20231011,20231006,28554,1120.49
222,20230929,20231011,20231006,28554,34.99
390,20230929,20231011,20231006,28555,1120.49
479,20230929,20231011,20231006,28555,8.99
477,20230929,20231011,20231006,28555,4.99
605,20230929,20231011,20231006,23222,539.99
217,20230929,20231011,20231006,23222,34.99
606,20230929,20231011,20231006,24716,539.99
479,20230929,20231011,20231006,24716,8.99
477,20230929,20231011,20231006,24716,4.99
484,20230929,20231011,20231006,24716,7.95
573,20230929,20231011,20231006,28734,2384.07
214,20230929,20231011,20231006,28734,34.99
581,20230929,20231011,20231006,25634,1700.99
228,20230929,20231011,20231006,25634,49.99
573,20230929,20231011,20231006,12689,2384.07
463,20230929,20231011,20231006,12689,24.49
222,20230929,20231011,20231006,12689,34.99
573,20230929,20231011,20231006,12698,2384.07
530,20230929,20231011,20231006,12698,4.99
541,20230929,20231011,20231006,12698,28.99
480,20230929,20231011,20231006,12698,2.29
575,20230929,20231011,20231006,13006,2384.07
479,20230929,20231011,20231006,13006,8.99
575,20230929,20231011,20231006,27868,2384.07
214,20230929,20231011,20231006,27868,34.99
588,20230930,20231012,20231007,17278,769.49
222,20230930,20231012,20231007,17278,34.99
477,20230930,20231012,20231007,11203,4.99
479,20230930,20231012,20231007,11203,8.99
491,20230930,20231012,20231007,11203,53.99
529,20230930,20231012,20231007,17302,3.99
539,20230930,20231012,20231007,17302,24.99
214,20230930,20231012,20231007,17302,34.99
465,20230930,20231012,20231007,17302,24.49
536,20230930,20231012,20231007,16706,29.99
538,20230930,20231012,20231007,24884,21.49
480,20230930,20231012,20231007,24884,2.29
485,20230930,20231012,20231007,16481,21.98
478,20230930,20231012,20231007,16481,9.99
477,20230930,20231012,20231007,16481,4.99
214,20230930,20231012,20231007,16481,34.99
528,20230930,20231012,20231007,24600,4.99
528,20230930,20231012,20231007,13009,4.99
217,20230930,20231012,20231007,13009,34.99
530,20230930,20231012,20231007,28214,4.99
487,20230930,20231012,20231007,28214,54.99
363,20230930,20231012,20231007,19040,2294.99
477,20230930,20231012,20231007,19040,4.99
478,20230930,20231012,20231007,19040,9.99
361,20230930,20231012,20231007,14697,2294.99
217,20230930,20231012,20231007,14697,34.99
357,20230930,20231012,20231007,17781,2319.99
485,20230930,20231012,20231007,17781,21.98
482,20230930,20231012,20231007,17781,8.99
372,20230930,20231012,20231007,24067,2443.35
477,20230930,20231012,20231007,24067,4.99
479,20230930,20231012,20231007,24067,8.99
222,20230930,20231012,20231007,24067,34.99
598,20230930,20231012,20231007,15622,539.99
217,20230930,20231012,20231007,15622,34.99
225,20230930,20231012,20231007,15622,8.99
580,20230930,20231012,20231007,17989,1700.99
228,20230930,20231012,20231007,17989,49.99
539,20230930,20231012,20231007,29246,24.99
529,20230930,20231012,20231007,29246,3.99
217,20230930,20231012,20231007,29246,34.99
467,20230930,20231012,20231007,29246,24.49
539,20230930,20231012,20231007,29022,24.99
529,20230930,20231012,20231007,29022,3.99
214,20230930,20231012,20231007,29022,34.99
535,20230930,20231012,20231007,26497,24.99
528,20230930,20231012,20231007,26497,4.99
217,20230930,20231012,20231007,26497,34.99
528,20230930,20231012,20231007,22744,4.99
536,20230930,20231012,20231007,22744,29.99
480,20230930,20231012,20231007,22744,2.29
225,20230930,20231012,20231007,22744,8.99
484,20230930,20231012,20231007,22744,7.95
536,20230930,20231012,20231007,23353,29.99
528,20230930,20231012,20231007,23353,4.99
480,20230930,20231012,20231007,23353,2.29
484,20230930,20231012,20231007,23353,7.95
478,20230930,20231012,20231007,13988,9.99
477,20230930,20231012,20231007,13988,4.99
222,20230930,20231012,20231007,13988,34.99
477,20230930,20231012,20231007,18410,4.99
489,20230930,20231012,20231007,18410,53.99
477,20230930,20231012,20231007,16838,4.99
482,20230930,20231012,20231007,16838,8.99
528,20230930,20231012,20231007,15855,4.99
485,20230930,20231012,20231007,15855,21.98
480,20230930,20231012,20231007,15855,2.29
528,20230930,20231012,20231007,14618,4.99
222,20230930,20231012,20231007,14618,34.99
528,20230930,20231012,20231007,12408,4.99
537,20230930,20231012,20231007,12408,35.00
480,20230930,20231012,20231007,12408,2.29
540,20230930,20231012,20231007,27893,32.60
480,20230930,20231012,20231007,27893,2.29
530,20230930,20231012,20231007,12597,4.99
541,20230930,20231012,20231007,12597,28.99
480,20230930,20231012,20231007,12597,2.29
484,20230930,20231012,20231007,12597,7.95
477,20230930,20231012,20231007,21546,4.99
530,20230930,20231012,20231007,27304,4.99
225,20230930,20231012,20231007,27304,8.99
541,20230930,20231012,20231007,27304,28.99
529,20230930,20231012,20231007,24559,3.99
480,20230930,20231012,20231007,24559,2.29
530,20230930,20231012,20231007,13694,4.99
541,20230930,20231012,20231007,13694,28.99
541,20230930,20231012,20231007,13599,28.99
530,20230930,20231012,20231007,13599,4.99
480,20230930,20231012,20231007,13599,2.29
528,20230930,20231012,20231007,12919,4.99
537,20230930,20231012,20231007,12919,35.00
217,20230930,20231012,20231007,12919,34.99
530,20230930,20231012,20231007,17807,4.99
480,20230930,20231012,20231007,17807,2.29
237,20230930,20231012,20231007,12633,49.99
597,20230930,20231012,20231007,13721,539.99
528,20230930,20231012,20231007,13721,4.99
535,20230930,20231012,20231007,13721,24.99
217,20230930,20231012,20231007,13721,34.99
598,20230930,20231012,20231007,14003,539.99
535,20230930,20231012,20231007,14003,24.99
528,20230930,20231012,20231007,14003,4.99
482,20230930,20231012,20231007,14003,8.99
353,20230930,20231012,20231007,13064,2319.99
478,20230930,20231012,20231007,13064,9.99
477,20230930,20231012,20231007,13064,4.99
487,20230930,20231012,20231007,13064,54.99
484,20230930,20231012,20231007,13064,7.95
361,20230930,20231012,20231007,18237,2294.99
478,20230930,20231012,20231007,18237,9.99
225,20230930,20231012,20231007,18237,8.99
477,20230930,20231012,20231007,18237,4.99
353,20230930,20231012,20231007,16785,2319.99
478,20230930,20231012,20231007,16785,9.99
477,20230930,20231012,20231007,16785,4.99
484,20230930,20231012,20231007,16785,7.95
571,20230930,20231012,20231007,15631,742.35
572,20230930,20231012,20231007,28699,742.35
222,20230930,20231012,20231007,28699,34.99
579,20230930,20231012,20231007,11494,1214.85
541,20230930,20231012,20231007,11494,28.99
